taxonID,scientificName,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,kingdom
3162,Spartina patens (Aiton) Muhl.,Gramineae,Spartina,patens,species,,(Aiton) Muhl.,Plantae
3163,Phormium tenax J.R. Forst. & G. Forst.,Agavaceae,Phormium,tenax,species,,J.R. Forst. & G. Forst.,Plantae
3164,Epilobium collinum C.C. Gmel.,Onagraceae,Epilobium,collinum,species,,C.C. Gmel.,Plantae
3168,Lathyrus linifolius (Reichard) Bässler,Leguminosae,Lathyrus,linifolius,species,,(Reichard) Bässler,Plantae
3171,Pisum sativum L. subsp. elatius (M. Bieb.) Asch. & Graebn.,Leguminosae,Pisum,sativum,subsp.,elatius,(M. Bieb.) Asch. & Graebn.,Plantae
3172,Quercus x rosacea Bechst.,Fagaceae,Quercus,rosacea,hybrid,,Bechst.,Plantae
3173,Rosa deseglisei Boreau,Rosaceae,Rosa,deseglisei,species,,Boreau,Plantae
3175,Scrophularia auriculata L.,Scrophulariaceae,Scrophularia,auriculata,species,,L.,Plantae
3177,Sorbus domestica L.,Rosaceae,Sorbus,domestica,species,,L.,Plantae
3179,Salix x rubens Schrank,Salicaceae,Salix,rubens,hybrid,,Schrank,Plantae
3180,Prunus insititia L.,Rosaceae,Prunus,insititia,species,,L.,Plantae
3181,Eucalyptus globulus Labill. subsp. globulus,Myrtaceae,Eucalyptus,globulus,subsp.,globulus,Labill.,Plantae
3183,Rorippa palustris (L.) Besser,Cruciferae,Rorippa,palustris,species,,(L.) Besser,Plantae
3187,"Coincya monensis (L.) Greuter & Burdet subsp. cheiranthos (Vill.) Aedo, Leadlay & Muñoz Garm.",Cruciferae,Coincya,monensis,subsp.,cheiranthos,"(Vill.) Aedo, Leadlay & Muñoz Garm.",Plantae
3188,Primula elatior (L.) Hill subsp. elatior,Primulaceae,Primula,elatior,subsp.,elatior,(L.) Hill,Plantae
3190,Philadelphus coronarius L.,Hydrangeaceae,Philadelphus,coronarius,species,,L.,Plantae
3194,Thuja occidentalis L.,Cupressaceae,Thuja,occidentalis,species,,L.,Plantae
3195,Agrostis x fouilladei P. Fourn.,Gramineae,Agrostis,fouilladei,hybrid,,P. Fourn.,Plantae
3198,Quercus x andegavensis Hy,Fagaceae,Quercus,andegavensis,hybrid,,Hy,Plantae
3199,Quercus x trabutii Hy,Fagaceae,Quercus,trabutii,hybrid,,Hy,Plantae
3201,Aphanes australis Rydb.,Rosaceae,Aphanes,australis,species,,Rydb.,Plantae
3202,Rosa arvensis Huds.,Rosaceae,Rosa,arvensis,species,,Huds.,Plantae
3207,Heracleum sphondylium L. subsp. sphondylium,Umbelliferae,Heracleum,sphondylium,subsp.,sphondylium,L.,Plantae
3208,Syringa vulgaris L.,Oleaceae,Syringa,vulgaris,species,,L.,Plantae
3210,Acinos alpinus (L.) Moench,Labiatae,Acinos,alpinus,species,,(L.) Moench,Plantae
3212,Linaria supina (L.) Chaz. subsp. maritima (Lam. & DC.) M. Laínz,Scrophulariaceae,Linaria,supina,subsp.,maritima,(Lam. & DC.) M. Laínz,Plantae
3217,Pilosella officinarum Vaill.,Compositae,Pilosella,officinarum,species,,Vaill.,Plantae
3219,Leucanthemum ircutianum DC.,Compositae,Leucanthemum,ircutianum,species,,DC.,Plantae
3221,Rubus sampaioanus Sudre ex Samp.,Rosaceae,Rubus,sampaioanus,species,,Sudre ex Samp.,Plantae
3222,Rubus laciniatus Willd.,Rosaceae,Rubus,laciniatus,species,,Willd.,Plantae
3223,Rubus vigoi R. Roselló,Rosaceae,Rubus,vigoi,species,,R. Roselló,Plantae
3224,Rubus peratticus Samp.,Rosaceae,Rubus,peratticus,species,,Samp.,Plantae
3225,Rubus lucensis H.E. Weber & Monasterio-Huelin,Rosaceae,Rubus,lucensis,species,,H.E. Weber & Monasterio-Huelin,Plantae
3226,Rubus castroviejoi Monasterio-Huelin,Rosaceae,Rubus,castroviejoi,species,,Monasterio-Huelin,Plantae
3227,Rubus ciclops Monasterio-Huelin,Rosaceae,Rubus,ciclops,species,,Monasterio-Huelin,Plantae
3228,Rubus urbionicus Monasterio-Huelin,Rosaceae,Rubus,urbionicus,species,,Monasterio-Huelin,Plantae
3229,Rosa dumalis Bechst.,Rosaceae,Rosa,dumalis,species,,Bechst.,Plantae
3230,Prunus dulcis (Mill.) D.A. Webb,Rosaceae,Prunus,dulcis,species,,(Mill.) D.A. Webb,Plantae
3231,Acacia baileyana F. Muell.,Leguminosae,Acacia,baileyana,species,,F. Muell.,Plantae
3232,Acacia pycnantha Benth.,Leguminosae,Acacia,pycnantha,species,,Benth.,Plantae
3233,Pterospartum tridentatum (L.) Willk. subsp. cantabricum (Spach) Talavera & P.E. Gibbs,Leguminosae,Pterospartum,tridentatum,subsp.,cantabricum,(Spach) Talavera & P.E. Gibbs,Plantae
3235,"Ulex gallii Panch. subsp. breoganii (Castrov. & Valdés Berm.) Rivas Mart., T.E. Díaz, Fern. Prieto, Loidi & Penas",Leguminosae,Ulex,gallii,subsp.,breoganii,"(Castrov. & Valdés Berm.) Rivas Mart., T.E. Díaz, Fern. Prieto, Loidi & Penas",Plantae
3237,Vicia narbonensis L.,Leguminosae,Vicia,narbonensis,species,,L.,Plantae
3238,Vicia pseudocracca Bertol.,Leguminosae,Vicia,pseudocracca,species,,Bertol.,Plantae
3239,Lathyrus sylvestris L.,Leguminosae,Lathyrus,sylvestris,species,,L.,Plantae
3240,Vincetoxicum nigrum (L.) Moench,Asclepiadaceae,Vincetoxicum,nigrum,species,,(L.) Moench,Plantae
3241,Thymelaea passerina (L.) Coss. & Germ.,Thymelaeaceae,Thymelaea,passerina,species,,(L.) Coss. & Germ.,Plantae
3242,Chamaesyce polygonifolia (L.) Small,Euphorbiaceae,Chamaesyce,polygonifolia,species,,(L.) Small,Plantae
3243,Ononis spinosa L. subsp. spinosa,Leguminosae,Ononis,spinosa,subsp.,spinosa,L.,Plantae
3244,Ononis spinosa L. subsp. australis (Sirj.) Greuter & Burdet,Leguminosae,Ononis,spinosa,subsp.,australis,(Sirj.) Greuter & Burdet,Plantae
3245,Trifolium subterraneum L. subsp. oxaloides Nyman,Leguminosae,Trifolium,subterraneum,subsp.,oxaloides,Nyman,Plantae
3247,Tetragonolobus maritimus (L.) Roth,Leguminosae,Tetragonolobus,maritimus,species,,(L.) Roth,Plantae
3254,Rhynchospora modesti-lucennoi Castrov.,Cyperaceae,Rhynchospora,modesti-lucennoi,species,,Castrov.,Plantae
3255,Hyacinthoides paivae S. Ortiz & Rodr. Oubiña,Liliaceae,Hyacinthoides,paivae,species,,S. Ortiz & Rodr. Oubiña,Plantae
3256,"Mibora minima (L.) Desv. subsp. littorea (Samp.) S. Ortiz, Rodr. Oubiña & P. Guitián",Gramineae,Mibora,minima,subsp.,littorea,"(Samp.) S. Ortiz, Rodr. Oubiña & P. Guitián",Plantae
3258,Cytisus insularis S. Ortiz & Pulgar,Leguminosae,Cytisus,insularis,species,,S. Ortiz & Pulgar,Plantae
3260,Cardamine crassifolia Pourr.,Cruciferae,Cardamine,crassifolia,species,,Pourr.,Plantae
3262,Isoetes setaceum Lam.,Isoetaceae,Isoetes,setaceum,species,,Lam.,Plantae
3263,Isoetes durieui Bory,Isoetaceae,Isoetes,durieui,species,,Bory,Plantae
3264,Stegnogramma pozoi (Lag.) Iwatsuki,Thelypteridaceae,Stegnogramma,pozoi,species,,(Lag.) Iwatsuki,Plantae
3265,Azolla filiculoides Lam.,Azollaceae,Azolla,filiculoides,species,,Lam.,Plantae
3266,Carex vesicaria L.,Cyperaceae,Carex,vesicaria,species,,L.,Plantae
3267,Hydrocharis morsus-ranae L.,Hydrocharitaceae,Hydrocharis,morsus-ranae,species,,L.,Plantae
3269,Ludwigia grandiflora (Michx.) Greuter & Burdet,Onagraceae,Ludwigia,grandiflora,species,,(Michx.) Greuter & Burdet,Plantae
3270,Panicum dichotomiflorum Michx.,Gramineae,Panicum,dichotomiflorum,species,,Michx.,Plantae
3271,Hedera hibernica (G. Kirchn.) Bean,Araliaceae,Hedera,hibernica,species,,(G. Kirchn.) Bean,Plantae
3273,Conopodium marianum Lange,Umbelliferae,Conopodium,marianum,species,,Lange,Plantae
3274,Aethusa cynapium L. subsp. cynapium,Umbelliferae,Aethusa,cynapium,subsp.,cynapium,L.,Plantae
3275,Angelica major Lag.,Umbelliferae,Angelica,major,species,,Lag.,Plantae
3276,Laserpitium latifolium L. subsp. latifolium,Umbelliferae,Laserpitium,latifolium,subsp.,latifolium,L.,Plantae
3277,Laserpitium latifolium L. subsp. merinoi P. Monts.,Umbelliferae,Laserpitium,latifolium,subsp.,merinoi,P. Monts.,Plantae
3278,Laserpitium eliasii Sennen & Pau subsp. eliasii,Umbelliferae,Laserpitium,eliasii,subsp.,eliasii,Sennen & Pau,Plantae
3281,Staehelina dubia L.,Compositae,Staehelina,dubia,species,,L.,Plantae
3282,Hieracium prenanthoides Vill.,Compositae,Hieracium,prenanthoides,species,,Vill.,Plantae
3288,Amaranthus cruentus L.,Amaranthaceae,Amaranthus,cruentus,species,,L.,Plantae
3289,Diospyros lotus L.,Ebenaceae,Diospyros,lotus,species,,L.,Plantae
3290,Guizotia abyssinica (L. fill.) Cass.,Compositae,Guizotia,abyssinica,species,,(L. fill.) Cass.,Plantae
3291,Legousia scabra (Lowe) Gamisans,Campanulaceae,Legousia,scabra,species,,(Lowe) Gamisans,Plantae
3292,Bergenia crassifolia (L.) Fritsch,Saxifragaceae,Bergenia,crassifolia,species,,(L.) Fritsch,Plantae
3293,Orobanche amethystea Thuill. subsp. amethystea,Orobanchaceae,Orobanche,amethystea,subsp.,amethystea,Thuill.,Plantae
3294,"Quercus x gallaecicus Llamas, Lence & Acedo",Fagaceae,Quercus,gallaecicus,hybrid,,"Llamas, Lence & Acedo",Plantae
3295,Spiraea x vanhouttei (Briot) Zabel,Rosaceae,Spiraea,vanhouttei,hybrid,,(Briot) Zabel,Plantae
3296,Nigella damascena L.,Ranunculaceae,Nigella,damascena,species,,L.,Plantae
3299,Orobanche foetida Poir.,Orobanchaceae,Orobanche,foetida,species,,Poir.,Plantae
3302,Eucalyptus nitens (H. Deane & Maiden) Maiden,Myrtaceae,Eucalyptus,nitens,species,,(H. Deane & Maiden) Maiden,Plantae
3305,Potamogeton berchtoldii Fieber,Potamogetonaceae,Potamogeton,berchtoldii,species,,Fieber,Plantae
3306,Aptenia cordifolia (L. fil.) Schwantes,Aizoaceae,Aptenia,cordifolia,species,,(L. fil.) Schwantes,Plantae
3307,Teucrium scordium L. subsp. Scordium,Labiatae,Teucrium,scordium,subsp.,Scordium,,Plantae
3308,Euphorbia polygalifolia Boiss. & Reut. subsp. polygalifolia,Euphorbiaceae,Euphorbia,polygalifolia,subsp.,polygalifolia,Boiss. & Reut.,Plantae
3309,Hylotelephium telephium (L.) H. Ohba,Crassulaceae,Hylotelephium,telephium,species,,,Plantae
3311,Cucumis myriocarpus Naudin,Cucurbitaceae,Cucumis,myriocarpus,species,,Naudin,Plantae
3312,Conyza bilbaoana J. Rémy,Compositae,Conyza,bilbaoana,species,,J. Rémy,Plantae
3314,Acacia retinodes Schltdl.,Leguminosae,Acacia,retinodes,species,,Schltdl.,Plantae
3315,Potamogeton gramineus L.,Potamogetonaceae,Potamogeton,gramineus,species,,L.,Plantae
3316,Egeria densa Planch.,Hydrocharitaceae,Egeria,densa,species,,Planch.,Plantae
3317,Acacia longifolia (Andrews) Willd.,Leguminosae,Acacia,longifolia,species,,(Andrews) Willd.,Plantae
3318,Epipactis tremolsii Pau,Orchidaceae,Epipactis,tremolsii,species,,Pau,Plantae
3320,Dactylorhiza fuchsii (Druce) Soó,Orchidaceae,Dactylorhiza,fuchsii,species,,(Druce) Soó,Plantae
3323,Barlia robertiana (Loisel.) Greuter,Orchidaceae,Barlia,robertiana,species,,(Loisel.) Greuter,Plantae
3325,Cuscuta planiflora Ten.,Convolvulaceae,Cuscuta,planiflora,species,,Ten.,Plantae
3326,Prunella laciniata x P. vulgaris,Labiatae,Prunella,,hybrid,,,Plantae
3327,Cyperus michelianus (L.) Link subsp. michelianus,Cyperaceae,Cyperus,michelianus,subsp.,michelianus,(L.) Link,Plantae
3328,Crypsis alopecuroides (Piller & Mitterp.) Schrad.,Gramineae,Crypsis,alopecuroides,species,,(Piller & Mitterp.) Schrad.,Plantae
3330,Hypericum hirsutum L.,Guttiferae,Hypericum,hirsutum,species,,L.,Plantae
3331,Polygonum x lenticulare Hy,Polygonaceae,Polygonum,lenticulare,hybrid,,Hy,Plantae
3333,Centaurea debeauxii Godr. & Gren. subsp. grandiflora (Gaudin ex Schübl. & G. Martens) Devesa & Arnelas,Compositae,Centaurea,debeauxii,subsp.,grandiflora,(Gaudin ex Schübl. & G. Martens) Devesa & Arnelas,Plantae
3334,"Galium belizianum Ortega Oliv., Devesa & Rodr. Riaño",Rubiaceae,Galium,belizianum,species,,"Ortega Oliv., Devesa & Rodr. Riaño",Plantae
3335,Hakea sericea Schrad.,Proteaceae,Hakea,sericea,species,,Schrad.,Plantae
3336,Heracleum sphondylium L. subsp. granatense (Boiss.) Briq.,Umbelliferae,Heracleum,sphondylium,subsp.,granatense,(Boiss.) Briq.,Plantae
3337,Pterospartum tridentatum (L.) Willk. subsp. lasianthum (Spach) Talavera & P.E. Gibbs,Leguminosae,Pterospartum,tridentatum,subsp.,lasianthum,(Spach) Talavera & P.E. Gibbs,Plantae
3339,Cyperus distans L.,Cyperaceae,Cyperus,distans,species,,L.,Plantae
3340,Gladiolus undulatus L.,Iridaceae,Gladiolus,undulatus,species,,L.,Plantae
3344,Azolla caroliniana Willd.,Azollaceae,Azolla,caroliniana,species,,Willd.,Plantae
3345,Salvinia natans (L.) All.,Salviniaceae,Salvinia,natans,species,,(L.) All.,Plantae
3346,Potentilla pyrenaica Ramond ex DC.,Rosaceae,Potentilla,pyrenaica,species,,Ramond ex DC.,Plantae
3348,Acacia decurrens (J.C. Wendl.) Willd.,Leguminosae,Acacia,decurrens,species,,(J.C. Wendl.) Willd.,Plantae
3349,Acacia mearnsii De Wild.,Leguminosae,Acacia,mearnsii,species,,De Wild.,Plantae
3351,Hymenocarpos cornicina (L.) Vis.,Leguminosae,Hymenocarpos,cornicina,species,,(L.) Vis.,Plantae
3352,Oenothera speciosa Nutt.,Onagraceae,Oenothera,speciosa,species,,Nutt.,Plantae
3353,Chamaesyce serpens (Kunth) Small,Euphorbiaceae,Chamaesyce,serpens,species,,(Kunth) Small,Plantae
3354,Physalis peruviana L.,Solanaceae,Physalis,peruviana,species,,L.,Plantae
3355,Galium aparine L. subsp. spurium (L.) Hartm.,Rubiaceae,Galium,aparine,subsp.,spurium,(L.) Hartm.,Plantae
3356,Ageratina adenophora (Spreng.) R.M. King & H. Rob.,Compositae,Ageratina,adenophora,species,,(Spreng.) R.M. King & H. Rob.,Plantae
3357,Elodea canadensis Michx.,Hydrocharitaceae,Elodea,canadensis,species,,Michx.,Plantae
3358,Asphodelus fistulosus L.,Liliaceae,Asphodelus,fistulosus,species,,L.,Plantae
3359,Armeria beirana Franco,Plumbaginaceae,Armeria,beirana,species,,Franco,Plantae
3360,Galium saxatile L. var. vivianum (Kliphuis) Ortega Oliv. & Devesa,Rubiaceae,Galium,saxatile,var.,vivianum,(Kliphuis) Ortega Oliv. & Devesa,Plantae
3361,Galium papillosum Lapeyr. subsp. papillosum,Rubiaceae,Galium,papillosum,subsp.,papillosum,Lapeyr.,Plantae
3362,Bromus cabrerensis Acedo & Llamas,Gramineae,Bromus,cabrerensis,species,,Acedo & Llamas,Plantae
3363,Bromus lepidus Holmb.,Gramineae,Bromus,lepidus,species,,Holmb.,Plantae
3364,Bromus pseudothominii P.M. Sm.,Gramineae,Bromus,pseudothominii,species,,P.M. Sm.,Plantae
3365,Scilla verna Huds. subsp. verna,Liliaceae,Scilla,verna,subsp.,verna,Huds.,Plantae
3366,Salix x secalliana Pau & C. Vicioso,Salicaceae,Salix,secalliana,hybrid,,Pau & C. Vicioso,Plantae
3367,Saxifraga x paui Merino,Saxifragaceae,Saxifraga,paui,hybrid,,Merino,Plantae
3368,Orchiaceras bivonae (Tod.) Soó,Orchidaceae,Orchiaceras,bivonae,species,,(Tod.) Soó,Plantae
3369,Phyllostachys aurea Rivière & C. Rivière,Gramineae,Phyllostachys,aurea,species,,Rivière & C. Rivière,Plantae
3370,Cannabis sativa L.,Cannabaceae,Cannabis,sativa,species,,L.,Plantae
3371,Crepis setosa Haller fil. subsp. setosa,Compositae,Crepis,setosa,subsp.,setosa,Haller fil.,Plantae
3372,Phalaris paradoxa L.,Gramineae,Phalaris,paradoxa,species,,L.,Plantae
3374,Schkuhria pinnata Roth,Compositae,Schkuhria,pinnata,species,,Roth,Plantae
3376,Reichardia intermedia (Sch. Bip.) Samp.,Compositae,Reichardia,intermedia,species,,(Sch. Bip.) Samp.,Plantae
3377,Sedum pedicellatum Boiss. & Reut. subsp. lusitanicum (Willk. ex Mariz) M. Laínz,Crassulaceae,Sedum,pedicellatum,subsp.,lusitanicum,(Willk. ex Mariz) M. Laínz,Plantae
3379,Modiola caroliniana (L.) G. Don,Malvaceae,Modiola,caroliniana,species,,(L.) G. Don,Plantae
3380,Eleocharis uniglumis (Linl) Schult.,Cyperaceae,Eleocharis,uniglumis,species,,(Linl) Schult.,Plantae
3381,Sparganium erectum L. subsp. microcarpum (Neuman) Domin,Sparganiaceae,Sparganium,erectum,subsp.,microcarpum,(Neuman) Domin,Plantae
3382,Sparganium erectum L. subsp. oocarcarpum (Celak) Domin,Sparganiaceae,Sparganium,erectum,subsp.,oocarcarpum,(Celak) Domin,Plantae
3383,Typha domingensis Pers.,Typhaceae,Typha,domingensis,species,,Pers.,Plantae
3384,Lathyrus sativus L.,Leguminosae,Lathyrus,sativus,species,,L.,Plantae
3385,Lathraea squamaria L.,Scrophulariaceae,Lathraea,squamaria,species,,L.,Plantae
3386,Gallium verrucosum Huds. subsp. verrucosum,Rubiaceae,Gallium,verrucosum,subsp.,verrucosum,Huds.,Plantae
3387,Viburnum tinus L.,Caprifoliaceae,Viburnum,tinus,species,,L.,Plantae
3388,Valeriana tripteris L. subsp. tripteris,Valerianaceae,Valeriana,tripteris,subsp.,tripteris,L.,Plantae
3389,Pterocephalidium diandrum (Lag.) G. López,Dipsacaceae,Pterocephalidium,diandrum,species,,(Lag.) G. López,Plantae
3390,Quercus cerris L.,Fagaceae,Quercus,cerris,species,,L.,Plantae
3391,Rorippa microphylla (Rchb.) Hyl.,Cruciferae,Rorippa,microphylla,species,,(Rchb.) Hyl.,Plantae
3392,Myriophyllum spicatum L.,Haloragaceae,Myriophyllum,spicatum,species,,L.,Plantae
3393,Solanum sisymbriifolium Lam.,Solanaceae,Solanum,sisymbriifolium,species,,Lam.,Plantae
3394,Senecio inaequidens DC.,Compositae,Senecio,inaequidens,species,,DC.,Plantae
3395,Stipa juncea L.,Gramineae,Stipa,juncea,species,,L.,Plantae
3396,Pteris incompleta Cav.,Pteridaceae,Pteris,incompleta,species,,Cav.,Plantae
3398,Crassula lycopodioides Lam.,Crassulaceae,Crassula,lycopodioides,species,,Lam.,Plantae
3399,Plantago loeflingii Loefl.ex L.,Plantaginaceae,Plantago,loeflingii,species,,Loefl.ex L.,Plantae
3400,Plantago lagopus L.,Plantaginaceae,Plantago,lagopus,species,,L.,Plantae
3401,Verbascum blattaria L.,Scrophulariaceae,Verbascum,blattaria,species,,L.,Plantae
3402,Verbascum simplex Hoffmanns. & Link,Scrophulariaceae,Verbascum,simplex,species,,Hoffmanns. & Link,Plantae
3403,Veronica ponae Gouan,Scrophulariaceae,Veronica,ponae,species,,Gouan,Plantae
3404,Veronica acinifolia L.,Scrophulariaceae,Veronica,acinifolia,species,,L.,Plantae
3405,Euphrasia alpina Lam. subsp. alpina,Scrophulariaceae,Euphrasia,alpina,subsp.,alpina,Lam.,Plantae
3407,Macrosyringion longiflorum (Lam.) Rothm.,Scrophulariaceae,Macrosyringion,longiflorum,species,,(Lam.) Rothm.,Plantae
3408,Sideritis lurida J. Gay ex Lacaita,Labiatae,Sideritis,lurida,species,,J. Gay ex Lacaita,Plantae
3409,Mentha x piperita L.,Labiatae,Mentha,piperita,hybrid,,L.,Plantae
3411,Calendula suffruticosa Valh subsp. lusitanica (Boiss.) Ohle,Compositae,Calendula,suffruticosa,subsp.,lusitanica,(Boiss.) Ohle,Plantae
3413,Eleusine indica (L.) Gaertner,Gramineae,Eleusine,indica,species,,(L.) Gaertner,Plantae
3414,Cyperus involucratus Rottb.,Cyperaceae,Cyperus,involucratus,species,,Rottb.,Plantae
3415,Acer negundo L.,Aceraceae,Acer,negundo,species,,L.,Plantae
3416,Paspalum notatum Flüggé,Gramineae,Paspalum,notatum,species,,Flüggé,Plantae
3417,Senecio tamoides DC.,Compositae,Senecio,tamoides,species,,DC.,Plantae
3420,Lamium album L. subsp. album,Labiatae,Lamium,album,subsp.,album,L.,Plantae
3421,Galeopsis ladanum L. subsp. ladanum,Labiatae,Galeopsis,ladanum,subsp.,ladanum,L.,Plantae
3422,Mentha cervina L.,Labiatae,Mentha,cervina,species,,L.,Plantae
3423,"Baldellia repens (Lam.) Lawalrée subsp. cavallinesii (J.A. Molina, A. Galán, J.M. Pizarro & Sardinero) Talavera",Alismataceae,Baldellia,repens,subsp.,cavallinesii,"(J.A. Molina, A. Galán, J.M. Pizarro & Sardinero) Talavera",Plantae
3424,Groenlandia densa (L.) Fourr.,Potamogetonaceae,Groenlandia,densa,species,,(L.) Fourr.,Plantae
3425,Ruppia cirrhosa (Petagna) Grande,Ruppiaceae,Ruppia,cirrhosa,species,,(Petagna) Grande,Plantae
3426,Juncus acutus L. subsp. leopoldi (Parl.) Snogerup,Juncaceae,Juncus,acutus,subsp.,leopoldi,(Parl.) Snogerup,Plantae
3427,Juncus minutulus Albert & Jahand. ex Prain,Juncaceae,Juncus,minutulus,species,,Albert & Jahand. ex Prain,Plantae
3428,Juncus ranarius Songeon & E.P. Perrier,Juncaceae,Juncus,ranarius,species,,Songeon & E.P. Perrier,Plantae
3429,Sedum dendroideum Moc. & Sessé ex DC.,Crassulaceae,Sedum,dendroideum,species,,Moc. & Sessé ex DC.,Plantae
3430,Crassula multicava Lem.,Crassulaceae,Crassula,multicava,species,,Lem.,Plantae
3431,Chaenomeles speciosa (Sweet) Nak.,Rosaceae,Chaenomeles,speciosa,species,,(Sweet) Nak.,Plantae
3432,Ricinus communis L.,Euphorbiaceae,Ricinus,communis,species,,L.,Plantae
3433,Datura ferox L.,Solanaceae,Datura,ferox,species,,L.,Plantae
3434,Teucrium fruticans L.,Labiatae,Teucrium,fruticans,species,,L.,Plantae
3435,Coreopsis pubescens Ell.,Compositae,Coreopsis,pubescens,species,,Ell.,Plantae
3436,Cosmos bipinnatus Cav.,Compositae,Cosmos,bipinnatus,species,,Cav.,Plantae
3437,Commelina communis L,Commelinaceae,Commelina,communis,species,,L,Plantae
3438,Eichhornia crassipes (Mart.) Solms,Pontederiaceae,Eichhornia,crassipes,species,,(Mart.) Solms,Plantae
3439,Sisyrinchium rosulatum E.P. Bicknell,Iridaceae,Sisyrinchium,rosulatum,species,,E.P. Bicknell,Plantae
3440,Chlorophytum comosum (Thunb.) Jacq.,Lilaeaceae,Chlorophytum,comosum,species,,(Thunb.) Jacq.,Plantae
3441,Festuca trichophylla (Ducros ex Gaudin) K.Richt. subsp. iberica (Hack.) E. López & Devesa,Gramineae,Festuca,trichophylla,subsp.,iberica,(Hack.) E. López & Devesa,Plantae
3443,Clypeola jonthlaspi L. subsp. jonthlaspi,Cruciferae,Clypeola,jonthlaspi,subsp.,jonthlaspi,L.,Plantae
3444,Crassula arborescens (Mill.) Willd.,Crassulaceae,Crassula,arborescens,species,,(Mill.) Willd.,Plantae
3445,Teline monspessulana (L.) K. Koch,Leguminosae,Teline,monspessulana,species,,(L.) K. Koch,Plantae
3446,Hippocrepis comosa L. s.l.,Leguminosae,Hippocrepis,comosa,species,,L. s.l.,Plantae
3447,Myosotis congesta R. J. Shuttlew,Boraginaceae,Myosotis,congesta,species,,R. J. Shuttlew,Plantae
3448,Verbena bonariensis L.,Scrophulariaceae,Verbena,bonariensis,species,,L.,Plantae
3449,Asperula cynanchica L. subsp. cynanchica,Rubiaceae,Asperula,cynanchica,subsp.,cynanchica,L.,Plantae
3450,Senecio pyrenaicus L.,Compositae,Senecio,pyrenaicus,species,,L.,Plantae
3451,Taraxacum acutangulum Markl.,Compositae,Taraxacum,acutangulum,species,,Markl.,Plantae
3453,Taraxacum cantabricum A. Galán & Vicente Orell.,Compositae,Taraxacum,cantabricum,species,,A. Galán & Vicente Orell.,Plantae
